seed,gen,best_ppf,sigma,h_sens_pop,div,stag,n_al
137,103,1.7887768745422363,0.056764524430036545,1.6401652646572573,1.0,12,50
137,104,1.7887768745422363,0.056764524430036545,1.6387501226924592,1.0,13,50
137,105,1.7887768745422363,0.056764524430036545,1.6574195742493376,1.0,14,50
137,106,1.7887768745422363,0.056764524430036545,1.6653606163193215,1.0,15,50
137,107,1.7887768745422363,0.056764524430036545,1.6598666011491534,1.0,16,50
137,108,1.7887768745422363,0.056764524430036545,1.6608656460417381,1.0,17,50
137,109,1.7887768745422363,0.056764524430036545,1.6633098173052054,1.0,18,50
137,110,1.7887768745422363,0.056764524430036545,1.6661252247594585,1.0,19,50
137,111,1.7887768745422363,0.056764524430036545,1.6643433660890452,1.0,0,50
137,112,1.7887768745422363,0.056764524430036545,1.6761589055856978,1.0,1,50
137,113,1.7887768745422363,0.056764524430036545,1.6718107494499692,1.0,2,50
137,114,1.7887768745422363,0.056764524430036545,1.6828089114833553,1.0,3,50
137,115,1.7887768745422363,0.056764524430036545,1.6880622236603227,1.0,4,50
137,116,1.7887768745422363,0.056764524430036545,1.6768219736829642,1.0,5,50
137,117,1.7887768745422363,0.056764524430036545,1.6991693816030256,1.0,6,50
137,118,1.7887768745422363,0.056764524430036545,1.6867637059867844,1.0,7,50
137,119,1.7887768745422363,0.056764524430036545,1.6659474874181497,1.0,8,50
137,120,1.7887768745422363,0.056764524430036545,1.6773520241921647,1.0,9,50
137,121,1.7887768745422363,0.056764524430036545,1.6725683998186538,1.0,10,50
137,122,1.7887768745422363,0.056764524430036545,1.6785268813416712,1.0,11,50
137,123,1.7887768745422363,0.056764524430036545,1.6791284771083383,1.0,12,50
137,124,1.7887768745422363,0.056764524430036545,1.6675395881297377,1.0,13,50
137,125,1.7887768745422363,0.056764524430036545,1.660215598951518,1.0,14,50
137,126,1.7887768745422363,0.056764524430036545,1.6457869089710737,1.0,15,50
137,127,1.7887768745422363,0.056764524430036545,1.6478870031676203,1.0,16,50
137,128,1.7887768745422363,0.056764524430036545,1.6495173255669318,1.0,17,50
137,129,1.7887768745422363,0.056764524430036545,1.6553101831461878,1.0,18,50
137,130,1.7887768745422363,0.056764524430036545,1.6641634484599812,1.0,19,50
137,131,1.7887768745422363,0.056764524430036545,1.6732030374405868,1.0,0,50
137,132,1.7887768745422363,0.056764524430036545,1.6454739885398602,1.0,1,50
137,133,1.7887768745422363,0.056764524430036545,1.6419654606799101,1.0,2,50
137,134,1.7887768745422363,0.056764524430036545,1.655975608035509,1.0,3,50
137,135,1.7887768745422363,0.056764524430036545,1.6707712262154035,1.0,4,50
137,136,1.7887768745422363,0.056764524430036545,1.6542072519163458,1.0,5,50
137,137,1.7887768745422363,0.056764524430036545,1.6557306731624233,1.0,6,50
137,138,1.7887768745422363,0.056764524430036545,1.6298051907996152,1.0,7,50
137,139,1.7887768745422363,0.056764524430036545,1.6288468986518594,1.0,8,50
137,140,1.7887768745422363,0.056764524430036545,1.6197201811023778,1.0,9,50
137,141,1.7887768745422363,0.056764524430036545,1.6299667043221748,1.0,10,50
137,142,1.7887768745422363,0.056764524430036545,1.6169074055769757,1.0,11,50
137,143,1.7887768745422363,0.056764524430036545,1.612331506848328,1.0,12,50
137,144,1.7887768745422363,0.056764524430036545,1.584548259362328,1.0,13,50
137,145,1.7887768745422363,0.056764524430036545,1.5998087905860912,1.0,14,50
137,146,1.7887768745422363,0.056764524430036545,1.6076184263110664,1.0,15,50
137,147,1.7887768745422363,0.056764524430036545,1.613760457554589,1.0,16,50
137,148,1.7887768745422363,0.056764524430036545,1.6448380497149626,1.0,17,50
137,149,1.7887768745422363,0.056764524430036545,1.6477152350924293,1.0,18,50
137,150,1.7887768745422363,0.056764524430036545,1.6235258332804416,1.0,19,50
137,151,1.7887768745422363,0.056764524430036545,1.6525484804170514,1.0,0,50
137,152,1.7887768745422363,0.056764524430036545,1.654012773039049,1.0,1,50
137,153,1.7887768745422363,0.056764524430036545,1.6559656733380865,1.0,2,50
137,154,1.7887768745422363,0.056764524430036545,1.6421816697652236,1.0,3,50
137,155,1.7887768745422363,0.056764524430036545,1.6437717154557598,1.0,4,50
137,156,1.7887768745422363,0.056764524430036545,1.626983934716551,1.0,5,50
137,157,1.7887768745422363,0.056764524430036545,1.62011885928953,1.0,6,50
137,158,1.7887768745422363,0.056764524430036545,1.6211380758161358,1.0,7,50
137,159,1.7887768745422363,0.056764524430036545,1.6124491233081109,1.0,8,50
137,160,1.7887768745422363,0.056764524430036545,1.6350543279568601,1.0,9,50
137,161,1.7887768745422363,0.056764524430036545,1.6310997669797587,1.0,10,50
137,162,1.7887768745422363,0.056764524430036545,1.6371267970922339,1.0,11,50
137,163,1.7887768745422363,0.056764524430036545,1.6611670788793689,1.0,12,50
137,164,1.7887768745422363,0.056764524430036545,1.6439505679077402,1.0,13,50
137,165,1.7887768745422363,0.056764524430036545,1.6181854635570203,1.0,14,50
137,166,1.7887768745422363,0.056764524430036545,1.6369196466963023,1.0,15,50
137,167,1.7887768745422363,0.056764524430036545,1.640674457081586,1.0,16,50
137,168,1.7887768745422363,0.056764524430036545,1.6418108573008756,1.0,17,50
137,169,1.7887768745422363,0.056764524430036545,1.6471858744913064,1.0,18,50
137,170,1.7887768745422363,0.056764524430036545,1.6582963412307128,1.0,19,50
137,171,1.7887768745422363,0.056764524430036545,1.6784782080654326,1.0,0,50
137,172,1.7887768745422363,0.056764524430036545,1.6653567175505077,1.0,1,50
137,173,1.7887768745422363,0.056764524430036545,1.6569327308310369,1.0,2,50
137,174,1.7887768745422363,0.056764524430036545,1.6215429077675247,1.0,3,50
137,175,1.7887768745422363,0.056764524430036545,1.6219633016151316,1.0,4,50
137,176,1.7887768745422363,0.056764524430036545,1.6284510508788494,1.0,5,50
137,177,1.7887768745422363,0.056764524430036545,1.6181094514894585,1.0,6,50
137,178,1.7887768745422363,0.056764524430036545,1.624548809803121,1.0,7,50
137,179,1.7887768745422363,0.056764524430036545,1.6094651544527157,1.0,8,50
137,180,1.7887768745422363,0.056764524430036545,1.5965089976616453,1.0,9,50
137,181,1.7887768745422363,0.056764524430036545,1.5984163892917942,1.0,10,50
137,182,1.7887768745422363,0.056764524430036545,1.633197555934602,1.0,11,50
137,183,1.7887768745422363,0.056764524430036545,1.5972832157757035,1.0,12,50
137,184,1.7887768745422363,0.056764524430036545,1.617613475806677,1.0,13,50
137,185,1.7887768745422363,0.056764524430036545,1.6110755315829157,1.0,14,50
137,186,1.7887768745422363,0.056764524430036545,1.6128139246810902,1.0,15,50
137,187,1.7887768745422363,0.056764524430036545,1.6247987792695502,1.0,16,50
137,188,1.7887768745422363,0.056764524430036545,1.6362747398286372,1.0,17,50
137,189,1.7887768745422363,0.056764524430036545,1.6472128255148453,1.0,18,50
137,190,1.7887768745422363,0.056764524430036545,1.6568526201721079,1.0,19,50
137,191,1.7887768745422363,0.056764524430036545,1.655676297606307,1.0,0,50
137,192,1.7887768745422363,0.056764524430036545,1.6517058331084045,1.0,1,50
137,193,1.7887768745422363,0.056764524430036545,1.6593061486664913,1.0,2,50
137,194,1.7887768745422363,0.056764524430036545,1.6597195719243487,1.0,3,50
137,195,1.7748477458953857,0.07032317668199539,1.6378707932998455,1.0,0,50
137,196,1.7748477458953857,0.07032317668199539,1.6088068756208398,1.0,1,50
137,197,1.7748477458953857,0.07032317668199539,1.5914204207566256,1.0,2,50
137,198,1.7748477458953857,0.07032317668199539,1.5591630074225964,1.0,3,50
137,199,1.7748477458953857,0.07032317668199539,1.5707470938584895,1.0,4,50
137,200,1.7748477458953857,0.07032317668199539,1.5672707772129608,1.0,5,50
137,201,1.7748477458953857,0.07032317668199539,1.59214809806017,1.0,6,50
137,202,1.7748477458953857,0.07032317668199539,1.589825944365474,1.0,7,50
137,203,1.7748477458953857,0.07032317668199539,1.5993420897603212,1.0,8,50
137,204,1.7748477458953857,0.07032317668199539,1.602333779444707,1.0,9,50
137,205,1.7748477458953857,0.07032317668199539,1.601912445114135,1.0,10,50
137,206,1.7748477458953857,0.07032317668199539,1.5743746508920553,1.0,11,50
137,207,1.7748477458953857,0.07032317668199539,1.5771121532677974,1.0,12,50
137,208,1.7748477458953857,0.07032317668199539,1.579520630497417,1.0,13,50
137,209,1.7748477458953857,0.07032317668199539,1.5697431351460867,1.0,14,50
137,210,1.7748477458953857,0.07032317668199539,1.5764397868960398,1.0,15,50
137,211,1.7748477458953857,0.07032317668199539,1.5768187344539846,1.0,16,50
137,212,1.7748477458953857,0.07032317668199539,1.5850885517732947,1.0,17,50
137,213,1.7748477458953857,0.07032317668199539,1.5807061311938975,1.0,18,50
137,214,1.7748477458953857,0.07032317668199539,1.5903672973444587,1.0,19,50
137,215,1.7748477458953857,0.07032317668199539,1.6103764770532387,1.0,0,50
137,216,1.7748477458953857,0.07032317668199539,1.589146479769002,1.0,1,50
137,217,1.7748477458953857,0.07032317668199539,1.5934721904127123,1.0,2,50
137,218,1.7748477458953857,0.07032317668199539,1.6054050332172727,1.0,3,50
137,219,1.7748477458953857,0.07032317668199539,1.5541690323623856,1.0,4,50
137,220,1.7748477458953857,0.07032317668199539,1.5421998658556635,1.0,5,50
137,221,1.7748477458953857,0.07032317668199539,1.5488331853762078,1.0,6,50
137,222,1.7748477458953857,0.07032317668199539,1.5683089872889282,1.0,7,50
137,223,1.7748477458953857,0.07032317668199539,1.5453776688126866,1.0,8,50
137,224,1.7748477458953857,0.07032317668199539,1.5351540544674156,1.0,9,50
137,225,1.7748477458953857,0.07032317668199539,1.5186116068247084,1.0,10,50
137,226,1.7748477458953857,0.07032317668199539,1.5331609698146755,1.0,11,50
137,227,1.7748477458953857,0.07032317668199539,1.5415573235958056,1.0,12,50
137,228,1.7748477458953857,0.07032317668199539,1.5520829416353543,1.0,13,50
137,229,1.7748477458953857,0.07032317668199539,1.5668040948260986,1.0,14,50
137,230,1.7748477458953857,0.07032317668199539,1.5691583274869183,1.0,15,50
137,231,1.7748477458953857,0.07032317668199539,1.5776789181289015,1.0,16,50
137,232,1.7748477458953857,0.07032317668199539,1.5614154436937444,1.0,17,50
137,233,1.7748477458953857,0.07032317668199539,1.582150464447411,1.0,18,50
137,234,1.7748477458953857,0.07032317668199539,1.596313417189873,1.0,19,50
137,235,1.7748477458953857,0.07032317668199539,1.598272111381965,1.0,0,50
137,236,1.7748477458953857,0.07032317668199539,1.5906483456765452,1.0,1,50
137,237,1.7748477458953857,0.07032317668199539,1.5844310243685111,1.0,2,50
137,238,1.7748477458953857,0.07032317668199539,1.550472541709983,1.0,3,50
137,239,1.7748477458953857,0.07032317668199539,1.5365627447770618,1.0,4,50
137,240,1.7748477458953857,0.07032317668199539,1.5441153544812696,1.0,5,50
137,241,1.7748477458953857,0.07032317668199539,1.5284941549632476,1.0,6,50
137,242,1.7748477458953857,0.07032317668199539,1.5160695198425174,1.0,7,50
137,243,1.7748477458953857,0.07032317668199539,1.4975625152980487,1.0,8,50
137,244,1.7748477458953857,0.07032317668199539,1.493266643991858,1.0,9,50
137,245,1.7748477458953857,0.07032317668199539,1.4879238686122964,1.0,10,50
137,246,1.7748477458953857,0.07032317668199539,1.49137022982623,1.0,11,50
137,247,1.7748477458953857,0.07032317668199539,1.4961397352988413,1.0,12,50
137,248,1.7748477458953857,0.07032317668199539,1.5088670181455255,1.0,13,50
137,249,1.7748477458953857,0.07032317668199539,1.51373323682162,1.0,14,50
137,250,1.7748477458953857,0.07032317668199539,1.5017638563005513,1.0,15,50
271,1,1.9372559785842896,0.06033453717827797,1.7344811528682678,1.0,1,21
271,2,1.9372559785842896,0.06033453717827797,1.7224204213974024,1.0,2,43
271,3,1.9125486612319946,0.08269128948450089,1.714904612983485,1.0,0,50
271,4,1.9125486612319946,0.08269128948450089,1.6828109555170296,1.0,1,50
271,5,1.9125486612319946,0.08269128948450089,1.6653663206151768,1.0,2,50
271,6,1.8911559581756592,0.0560004822909832,1.6808809959373638,1.0,0,50
271,7,1.8911559581756592,0.0560004822909832,1.7071937290585824,1.0,1,50
271,8,1.8407591581344604,0.06401172280311584,1.7113794056734288,1.0,0,50
271,9,1.8407591581344604,0.06401172280311584,1.7155483445359367,1.0,1,50
271,10,1.8407591581344604,0.06401172280311584,1.704961283388439,1.0,2,50
271,11,1.8407591581344604,0.06401172280311584,1.7126256631613475,1.0,3,50
271,12,1.8407591581344604,0.06401172280311584,1.7060658815563738,1.0,4,50
271,13,1.8407591581344604,0.06401172280311584,1.7359403333245216,1.0,5,50
271,14,1.8407591581344604,0.06401172280311584,1.7218357324666456,1.0,6,50
271,15,1.8407591581344604,0.06401172280311584,1.7210099849867573,1.0,7,50
271,16,1.8407591581344604,0.06401172280311584,1.7378849730304167,1.0,8,50
271,17,1.8407591581344604,0.06401172280311584,1.7273549344285333,1.0,9,50
271,18,1.8407591581344604,0.06401172280311584,1.7042755717058768,1.0,10,50
271,19,1.8407591581344604,0.06401172280311584,1.7294178841201722,1.0,11,50
271,20,1.8407591581344604,0.06401172280311584,1.7266966270097852,1.0,12,50
271,21,1.8407591581344604,0.06401172280311584,1.701026592077314,1.0,13,50
271,22,1.8407591581344604,0.06401172280311584,1.6939819657444941,1.0,14,50
271,23,1.8407591581344604,0.06401172280311584,1.6862425138110007,1.0,15,50
271,24,1.825655460357666,0.06505965441465378,1.707324506387142,1.0,0,50
271,25,1.825655460357666,0.06505965441465378,1.711483155293686,1.0,1,50
271,26,1.825655460357666,0.06505965441465378,1.7322540526180061,1.0,2,50
271,27,1.825655460357666,0.06505965441465378,1.7359154838114546,1.0,3,50
271,28,1.825655460357666,0.06505965441465378,1.7297419729241872,1.0,4,50
271,29,1.825655460357666,0.06505965441465378,1.7115683661961678,1.0,5,50
271,30,1.825655460357666,0.06505965441465378,1.6825713036094339,1.0,6,50
271,31,1.825655460357666,0.06505965441465378,1.6898058900742534,1.0,7,50
271,32,1.825655460357666,0.06505965441465378,1.6781141473290337,1.0,8,50
271,33,1.825655460357666,0.06505965441465378,1.6949333213297133,1.0,9,50
271,34,1.825655460357666,0.06505965441465378,1.6885236682631704,1.0,10,50
271,35,1.825655460357666,0.06505965441465378,1.6746031007060393,1.0,11,50
271,36,1.825655460357666,0.06505965441465378,1.6736776910202464,1.0,12,50
271,37,1.825655460357666,0.06505965441465378,1.6660513063206295,1.0,13,50
271,38,1.825655460357666,0.06505965441465378,1.6690396938337677,1.0,14,50
271,39,1.825655460357666,0.06505965441465378,1.6948760972248162,1.0,15,50
271,40,1.825655460357666,0.06505965441465378,1.7264584209387368,1.0,16,50
271,41,1.825655460357666,0.06505965441465378,1.7226843026218108,1.0,17,50
271,42,1.825655460357666,0.06505965441465378,1.6926629325977136,1.0,18,50
271,43,1.825655460357666,0.06505965441465378,1.6941058165860792,1.0,19,50
271,44,1.825655460357666,0.06505965441465378,1.6854165811681352,1.0,0,50
271,45,1.825655460357666,0.06505965441465378,1.6807174048620357,1.0,1,50
271,46,1.825655460357666,0.06505965441465378,1.6813311644625257,1.0,2,50
271,47,1.825655460357666,0.06505965441465378,1.6803852346952202,1.0,3,50
271,48,1.825655460357666,0.06505965441465378,1.684517462018382,1.0,4,50
271,49,1.825655460357666,0.06505965441465378,1.6867336530637598,1.0,5,50
271,50,1.825655460357666,0.06505965441465378,1.6945548397474255,1.0,6,50
271,51,1.825655460357666,0.06505965441465378,1.7068453942947506,1.0,7,50
271,52,1.825655460357666,0.06505965441465378,1.7143161641137732,1.0,8,50
271,53,1.825655460357666,0.06505965441465378,1.68311761882281,1.0,9,50
271,54,1.825655460357666,0.06505965441465378,1.6728139155606516,1.0,10,50
271,55,1.825655460357666,0.06505965441465378,1.6532021415700113,1.0,11,50
271,56,1.825655460357666,0.06505965441465378,1.653391516972711,1.0,12,50
271,57,1.825655460357666,0.06505965441465378,1.674921525237565,1.0,13,50
271,58,1.825655460357666,0.06505965441465378,1.6876539593546547,1.0,14,50
271,59,1.825655460357666,0.06505965441465378,1.698683179395148,1.0,15,50
271,60,1.821787714958191,0.054948680102825165,1.6932216405451308,1.0,0,50
271,61,1.821787714958191,0.054948680102825165,1.6790425819416706,1.0,1,50
271,62,1.821787714958191,0.054948680102825165,1.6717687636439083,1.0,2,50
271,63,1.821787714958191,0.054948680102825165,1.6746973549206263,1.0,3,50
271,64,1.821787714958191,0.054948680102825165,1.6822412007147531,1.0,4,50
271,65,1.821787714958191,0.054948680102825165,1.6687102027969456,1.0,5,50
271,66,1.821787714958191,0.054948680102825165,1.6801509658049658,1.0,6,50
271,67,1.821787714958191,0.054948680102825165,1.701270203771232,1.0,7,50
271,68,1.821787714958191,0.054948680102825165,1.6841392473570278,1.0,8,50
271,69,1.821787714958191,0.054948680102825165,1.695373781207219,1.0,9,50
271,70,1.821787714958191,0.054948680102825165,1.6987753441006443,1.0,10,50
271,71,1.821787714958191,0.054948680102825165,1.7088409395640038,1.0,11,50
271,72,1.816809058189392,0.0571046806871891,1.7139239806794284,1.0,0,50
271,73,1.816809058189392,0.0571046806871891,1.7007464605740807,1.0,1,50
271,74,1.816809058189392,0.0571046806871891,1.693848929049394,1.0,2,50
271,75,1.816809058189392,0.0571046806871891,1.6842260727985865,1.0,3,50
271,76,1.816809058189392,0.0571046806871891,1.6619011115405558,1.0,4,50
271,77,1.816809058189392,0.0571046806871891,1.6700159283660534,1.0,5,50
271,78,1.816809058189392,0.0571046806871891,1.6831881678355018,1.0,6,50
271,79,1.816809058189392,0.0571046806871891,1.6721246600099828,1.0,7,50
271,80,1.816809058189392,0.0571046806871891,1.6694379115694347,1.0,8,50
271,81,1.816809058189392,0.0571046806871891,1.6850693156248584,1.0,9,50
271,82,1.816809058189392,0.0571046806871891,1.7008772478431202,1.0,10,50
271,83,1.816809058189392,0.0571046806871891,1.6752304681162102,1.0,11,50
271,84,1.816809058189392,0.0571046806871891,1.6545187842938913,1.0,12,50
271,85,1.816809058189392,0.0571046806871891,1.671446185724206,1.0,13,50
271,86,1.816809058189392,0.0571046806871891,1.6940508548178423,1.0,14,50
271,87,1.816809058189392,0.0571046806871891,1.672704938584636,1.0,15,50
271,88,1.816809058189392,0.0571046806871891,1.6814121217191733,1.0,16,50
271,89,1.816809058189392,0.0571046806871891,1.6893577151085026,1.0,17,50
271,90,1.816809058189392,0.0571046806871891,1.6898015336679022,1.0,18,50
271,91,1.816809058189392,0.0571046806871891,1.6867791070344038,1.0,19,50
271,92,1.816809058189392,0.0571046806871891,1.7004488843658072,1.0,0,50
271,93,1.816809058189392,0.0571046806871891,1.6931997147911866,1.0,1,50
271,94,1.816809058189392,0.0571046806871891,1.71082356047113,1.0,2,50
271,95,1.816809058189392,0.0571046806871891,1.7131888533034356,1.0,3,50
271,96,1.816809058189392,0.0571046806871891,1.7020729597868103,1.0,4,50
271,97,1.816809058189392,0.0571046806871891,1.6878623030635889,1.0,5,50
271,98,1.816809058189392,0.0571046806871891,1.6657730807773594,1.0,6,50
271,99,1.816809058189392,0.0571046806871891,1.636340889965616,1.0,7,50
271,100,1.816809058189392,0.0571046806871891,1.644012650888209,1.0,8,50
271,101,1.816809058189392,0.0571046806871891,1.6714169052346242,1.0,9,50
271,102,1.816809058189392,0.0571046806871891,1.6805475133240317,1.0,10,50
271,103,1.816809058189392,0.0571046806871891,1.7061849725864484,1.0,11,50
271,104,1.816809058189392,0.0571046806871891,1.6951920884998717,1.0,12,50
271,105,1.816809058189392,0.0571046806871891,1.6894443609328347,1.0,13,50
